trade_id,side,entry_time,entry_price,exit_time,exit_price,quantity,gross_pnl,commission,pnl,exit_reason,mae,mfe,duration_min
26,long,2024-04-05 14:15:00,1262.2340157953636,2024-04-05 14:15:00,1258.0,10,-4234015.795363575,378035.1023693045,-4612050.89773288,Stop loss,0.0,0.0,0.0
27,long,2024-04-08 14:00:00,1255.3855151176733,2024-04-08 14:15:00,1251.8,10,-3585515.1176733673,376077.8272676509,-3961592.9449410182,Last Candle Close,0.0,0.6144848823266784,15.0
28,long,2024-04-10 09:45:00,1270.896267420818,2024-04-10 13:30:00,1265.9240980792197,8,-3977735.473278699,304418.4438600045,-4282153.917138703,Stop loss,3.8962674208180488,0.6037325791819512,225.0
29,long,2024-04-19 14:15:00,1203.8841311971664,2024-04-19 14:15:00,1196.8,4,-2833652.4788665883,144041.04787183,-2977693.5267384183,Last Candle Close,0.0,0.0,0.0
30,long,2024-04-22 11:00:00,1210.5983824255982,2024-04-22 14:15:00,1206.5,4,-1639352.9702392698,145025.9029455359,-1784378.8731848057,Last Candle Close,5.5983824255981744,2.5016175744017346,195.0
31,long,2024-04-24 14:15:00,1231.3764948410083,2024-04-24 14:15:00,1230.0,6,-825896.9046049515,221523.8845356907,-1047420.7891406422,Last Candle Close,0.0,0.0,0.0
32,long,2024-04-25 13:45:00,1229.5798292937816,2024-04-25 14:15:00,1224.6,10,-4979829.293781677,368126.9743940672,-5347956.268175744,Stop loss,3.479829293781677,0.0,30.0
33,long,2024-05-03 14:00:00,1253.06956050462,2024-05-03 14:00:00,1249.5,10,-3569560.5046200855,375385.43407569296,-3944945.9386957786,Stop loss,0.0,0.0,0.0
34,long,2024-05-07 14:15:00,1271.8,2024-05-07 14:15:00,1275.7,10,3900000.000000091,382124.99999999994,3517875.000000091,Last Candle Close,0.0,0.0,0.0
35,long,2024-05-09 09:30:00,1281.5,2024-05-09 10:30:00,1276.7,10,-4799999.999999954,383729.99999999994,-5183729.999999954,Stop loss,3.5,0.0,60.0
36,long,2024-05-09 13:45:00,1274.8690587138744,2024-05-09 14:15:00,1270.1,10,-4769058.713874528,381745.3588070811,-5150804.07268161,Stop loss,0.5690587138744831,0.0,30.0
37,long,2024-05-15 13:45:00,1290.1903890402843,2024-05-15 14:15:00,1285.2785549932296,8,-3929467.237643803,309056.27328402165,-4238523.510927824,Stop loss,2.490389040284299,0.8096109597156556,30.0
38,long,2024-05-24 11:00:00,1297.6231209366383,2024-05-24 11:00:00,1291.9,8,-4578496.749310579,310742.77451239654,-4889239.523822975,Stop loss,0.0,0.0,0.0
39,long,2024-05-31 10:30:00,1274.4381460315908,2024-05-31 14:00:00,1269.2,9,-4714331.428431683,343391.1497142647,-5057722.578145948,Stop loss,3.9381460315908043,0.0,210.0
40,long,2024-06-04 10:30:00,1297.1090193639488,2024-06-04 13:45:00,1293.8067515200307,10,-3302267.8439181163,388637.3656325969,-3690905.209550713,Stop loss,0.6090193639488461,2.6909806360511084,195.0
41,long,2024-06-05 10:15:00,1307.0974765824342,2024-06-05 13:30:00,1301.1,8,-4797981.265947419,312983.69718989206,-5110964.963137311,Stop loss,3.997476582434274,0.0,195.0
42,long,2024-06-13 13:45:00,1331.6,2024-06-13 14:15:00,1336.9,10,5300000.000000182,400274.99999999994,4899725.000000182,Last Candle Close,0.0,2.300000000000182,30.0
43,long,2024-06-18 11:15:00,1315.229886053636,2024-06-18 14:00:00,1315.6047801297016,10,374894.0760656296,394625.19992750057,-19731.12386187096,Stop loss,0.0,6.0701139463640175,165.0
44,long,2024-06-20 10:45:00,1321.456950459873,2024-06-20 13:45:00,1317.0,10,-4456950.459873042,395768.5425689809,-4852719.002442023,Stop loss,0.9569504598730418,0.3430495401269127,180.0
45,long,2024-06-25 13:30:00,1291.5792321212273,2024-06-25 14:15:00,1285.8,8,-4623385.696981858,309285.50785454724,-4932671.204836406,Stop loss,3.8792321212272327,0.0,45.0
46,long,2024-06-26 14:00:00,1285.2752395414561,2024-06-26 14:15:00,1289.0,10,3724760.458543869,386141.2859312184,3338619.172612651,Last Candle Close,1.7752395414561306,0.0,15.0
47,long,2024-07-01 14:00:00,1278.3448195069045,2024-07-01 14:15:00,1284.0,10,5655180.4930954855,384351.72292603564,5270828.77016945,Last Candle Close,0.6448195069044687,0.0,15.0
48,long,2024-07-04 09:45:00,1310.6404124765675,2024-07-04 14:15:00,1305.7498965156062,9,-4401464.364865115,353212.69171394344,-4754677.056579058,Stop loss,3.7404124765673714,0.2595875234326286,270.0
49,long,2024-07-05 10:30:00,1312.5339008490905,2024-07-05 11:00:00,1308.5,10,-4033900.8490905142,393155.0851273635,-4427055.934217878,Stop loss,2.5339008490905144,0.0,30.0
50,long,2024-07-08 13:45:00,1310.5258526330433,2024-07-08 14:15:00,1307.2,10,-3325852.6330432687,392658.87789495644,-3718511.5109382253,Stop loss,0.7258526330433597,0.07414736695659485,30.0
51,long,2024-07-12 10:15:00,1307.5664109423114,2024-07-12 13:15:00,1303.1754567968183,9,-3951858.7309438772,352450.1521447825,-4304308.8830886595,Stop loss,4.166410942311359,0.8335890576886413,180.0
52,long,2024-07-30 11:15:00,1287.4,2024-07-30 13:15:00,1292.24884921343,10,4848849.213429958,386947.3273820145,4461901.8860479435,Take profit,0.0,2.7999999999999545,120.0
53,long,2024-08-05 10:30:00,1261.0497608612175,2024-08-05 11:00:00,1251.8,5,-4624880.430608755,188463.73206459128,-4813344.162673347,Stop loss,4.74976086121751,0.0,30.0
54,long,2024-08-13 13:30:00,1268.7154943581565,2024-08-13 14:00:00,1265.1,10,-3615494.3581566387,380072.3241537234,-3995566.6823103623,Stop loss,1.915494358156593,0.0,30.0
55,long,2024-08-19 14:00:00,1298.2544659366656,2024-08-19 14:15:00,1297.7,10,-554465.9366655651,389393.1698904998,-943859.1065560649,Last Candle Close,0.15446593666570152,0.0,15.0
56,long,2024-08-20 09:45:00,1303.3726948145663,2024-08-20 14:15:00,1302.5754526265202,9,-717517.9692414758,351802.99990454665,-1069320.9691460226,Stop loss,2.0726948145663755,3.8273051854337155,270.0
57,long,2024-08-21 13:45:00,1307.0095840583328,2024-08-21 14:15:00,1314.3670884083303,6,4414502.609998499,235923.90052199966,4178578.7094764994,Take profit,0.0,0.5904159416670609,30.0
58,long,2024-08-23 13:30:00,1314.9,2024-08-23 14:15:00,1317.0,10,2099999.999999909,394784.99999999994,1705214.9999999092,Last Candle Close,0.0,1.0,45.0
59,long,2024-08-27 10:30:00,1318.4126540923316,2024-08-27 11:00:00,1315.6,10,-2812654.0923317405,395101.8981138497,-3207755.99044559,Stop loss,1.3126540923317407,0.0,30.0
60,long,2024-08-28 11:00:00,1324.1649234795032,2024-08-28 11:00:00,1320.6,10,-3564923.4795032497,396714.7385219254,-3961638.218025175,Stop loss,0.0,0.0,0.0
61,long,2024-09-04 14:15:00,1312.5934678038325,2024-09-04 14:15:00,1312.3,8,-234774.24306602188,314987.21613645984,-549761.4592024817,Last Candle Close,0.0,0.0,0.0
62,long,2024-09-06 10:00:00,1310.3,2024-09-06 11:00:00,1307.1,10,-3200000.0000000456,392609.99999999994,-3592610.0000000456,Stop loss,2.3999999999998636,0.0,60.0
63,long,2024-09-06 13:45:00,1309.8,2024-09-06 14:15:00,1308.3,10,-1500000.0,392714.99999999994,-1892715.0,Last Candle Close,0.0,0.20000000000004547,30.0
64,long,2024-09-11 14:15:00,1293.534418600821,2024-09-11 14:15:00,1291.9,10,-1634418.6008209363,387815.16279012314,-2022233.7636110594,Last Candle Close,0.0,0.0,0.0
65,long,2024-09-12 10:45:00,1302.3,2024-09-12 11:15:00,1298.4,10,-3899999.9999998636,390104.99999999994,-4290104.999999863,Stop loss,3.5,0.0,30.0
66,long,2024-09-17 10:15:00,1285.2,2024-09-17 14:00:00,1291.6764022736413,10,6476402.27364127,386531.46034104616,6089870.813300223,Take profit,2.1000000000001364,4.5,225.0
67,long,2024-09-19 10:45:00,1316.506244542371,2024-09-19 14:15:00,1316.5,10,-6244.542370950512,394950.9366813556,-401195.4790523061,Last Candle Close,1.206244542370996,1.0937554576289585,210.0
68,long,2024-09-25 10:15:00,1340.9646904905435,2024-09-25 11:15:00,1348.0528334338037,8,5670514.354608167,322682.1028709216,5347832.251737245,Take profit,0.0,6.9353095094566015,60.0
69,long,2024-09-26 14:15:00,1361.8386002712664,2024-09-26 14:15:00,1358.1,8,-2990880.217013182,326392.6320325519,-3317272.849045734,Last Candle Close,0.0,0.0,0.0
70,long,2024-09-27 09:45:00,1361.2073428212245,2024-09-27 10:00:00,1357.0,10,-4207342.821224529,407731.10142318363,-4615073.922647713,Stop loss,1.807342821224438,0.0,15.0
71,long,2024-10-08 13:30:00,1343.3609643322754,2024-10-08 14:15:00,1342.2591230172536,10,-1101841.3150218294,402843.01310242934,-1504684.3281242587,Stop loss,0.0,5.439035667724511,45.0
72,long,2024-10-09 10:00:00,1347.7764805160703,2024-10-09 14:00:00,1357.3353636124916,9,8602994.786779232,365190.09895735583,8237804.687821876,Take profit,2.37648051607016,6.823519483929658,240.0
73,long,2024-10-10 10:30:00,1368.4655907558983,2024-10-10 14:15:00,1363.5532396857673,7,-3438645.7490917565,286861.9771963749,-3725507.7262881314,Stop loss,2.7655907558983017,1.1344092441015619,225.0
74,long,2024-10-16 11:15:00,1357.999350522667,2024-10-16 14:15:00,1356.0,7,-1399545.3658669703,284969.93180488003,-1684515.2976718503,Last Candle Close,4.699350522667146,0.0,180.0
75,long,2024-10-18 14:15:00,1370.5942869183389,2024-10-18 14:15:00,1367.7,8,-2315429.534671057,328595.3144302006,-2644024.8491012575,Last Candle Close,0.0,0.0,0.0
76,long,2024-10-21 09:45:00,1366.9217967639427,2024-10-21 14:00:00,1362.7,10,-4221796.763942621,409443.2695145914,-4631240.033457212,Stop loss,3.421796763942666,1.7782032360573794,255.0
77,long,2024-10-28 13:30:00,1332.1590521709222,2024-10-28 14:00:00,1329.1,10,-3059052.170922314,399188.85782563826,-3458241.028747952,Stop loss,2.259052170922132,0.0,30.0
