datetime,position,equity,cash,unrealized_pnl,close_price
2024-09-23 09:35:00,SHORT,161009366.42857087,161549366.42857078,-539999.9999999182,1330.1
2024-09-23 09:40:00,SHORT,162269366.4285708,161549366.42857078,720000.0000000272,1328.0
2024-09-23 09:45:00,SHORT,162449366.42857078,161549366.42857078,900000.0,1327.7
2024-09-23 09:50:00,SHORT,162629366.42857075,161549366.42857078,1079999.9999999728,1327.4
2024-09-23 09:55:00,FLAT,162552763.99999925,162552763.99999925,0.0,1327.0
2024-09-23 10:00:00,FLAT,162552763.99999925,162552763.99999925,0.0,1328.3
2024-09-23 10:05:00,FLAT,162552763.99999925,162552763.99999925,0.0,1328.4
2024-09-23 10:10:00,FLAT,162552763.99999925,162552763.99999925,0.0,1327.5
2024-09-23 10:15:00,FLAT,162552763.99999925,162552763.99999925,0.0,1327.7
2024-09-23 10:20:00,FLAT,162552763.99999925,162552763.99999925,0.0,1327.8
2024-09-23 10:25:00,FLAT,162552763.99999925,162552763.99999925,0.0,1327.8
2024-09-23 10:30:00,FLAT,162552763.99999925,162552763.99999925,0.0,1327.2
2024-09-23 10:35:00,FLAT,162552763.99999925,162552763.99999925,0.0,1327.6
2024-09-23 10:40:00,FLAT,162552763.99999925,162552763.99999925,0.0,1327.8
2024-09-23 10:45:00,FLAT,162552763.99999925,162552763.99999925,0.0,1327.6
2024-09-23 10:50:00,FLAT,162552763.99999925,162552763.99999925,0.0,1328.1
2024-09-23 10:55:00,FLAT,162552763.99999925,162552763.99999925,0.0,1328.4
2024-09-23 11:00:00,FLAT,162552763.99999925,162552763.99999925,0.0,1328.3
2024-09-23 11:05:00,FLAT,162552763.99999925,162552763.99999925,0.0,1328.6
2024-09-23 11:10:00,FLAT,162552763.99999925,162552763.99999925,0.0,1328.0
2024-09-23 11:15:00,FLAT,162552763.99999925,162552763.99999925,0.0,1327.5
2024-09-23 11:20:00,FLAT,162552763.99999925,162552763.99999925,0.0,1328.3
2024-09-23 11:25:00,FLAT,162552763.99999925,162552763.99999925,0.0,1329.0
2024-09-23 11:30:00,FLAT,162552763.99999925,162552763.99999925,0.0,1329.0
2024-09-23 13:00:00,FLAT,162552763.99999925,162552763.99999925,0.0,1328.5
2024-09-23 13:05:00,FLAT,162552763.99999925,162552763.99999925,0.0,1328.3
2024-09-23 13:10:00,FLAT,162552763.99999925,162552763.99999925,0.0,1326.6
2024-09-23 13:15:00,FLAT,162552763.99999925,162552763.99999925,0.0,1326.7
2024-09-23 13:20:00,FLAT,162552763.99999925,162552763.99999925,0.0,1327.8
2024-09-23 13:25:00,FLAT,162552763.99999925,162552763.99999925,0.0,1328.8
2024-09-23 13:30:00,FLAT,162552763.99999925,162552763.99999925,0.0,1329.1
2024-09-23 13:35:00,LONG,162053036.49999928,162453036.49999925,-399999.99999997724,1328.9
2024-09-23 13:40:00,LONG,162453036.49999925,162453036.49999925,0.0,1329.7
2024-09-23 13:45:00,LONG,161803036.49999928,162453036.49999925,-649999.9999999773,1328.4
2024-09-23 13:50:00,LONG,161853036.49999923,162453036.49999925,-600000.0000000227,1328.5
2024-09-23 13:55:00,LONG,161753036.4999992,162453036.49999925,-700000.0000000455,1328.3
2024-09-23 14:00:00,LONG,161903036.4999992,162453036.49999925,-550000.0000000682,1328.6
2024-09-23 14:05:00,LONG,161703036.49999925,162453036.49999925,-750000.0,1328.2
2024-09-23 14:10:00,FLAT,160982086.14285633,160982086.14285633,0.0,1326.8
2024-09-23 14:15:00,FLAT,160982086.14285633,160982086.14285633,0.0,1327.5
2024-09-23 14:20:00,FLAT,160982086.14285633,160982086.14285633,0.0,1326.0
2024-09-23 14:25:00,FLAT,160982086.14285633,160982086.14285633,0.0,1326.0
2024-09-23 14:30:00,FLAT,160982086.14285633,160982086.14285633,0.0,1326.0
2024-09-24 09:00:00,FLAT,160982086.14285633,160982086.14285633,0.0,1325.3
2024-09-24 09:05:00,FLAT,160982086.14285633,160982086.14285633,0.0,1325.6
2024-09-24 09:10:00,FLAT,160982086.14285633,160982086.14285633,0.0,1325.6
2024-09-24 09:15:00,FLAT,160982086.14285633,160982086.14285633,0.0,1324.9
2024-09-24 09:20:00,FLAT,160982086.14285633,160982086.14285633,0.0,1326.4
2024-09-24 09:25:00,LONG,160922674.14285642,160862674.14285633,60000.000000081855,1326.9
2024-09-24 09:30:00,LONG,161282674.14285636,160862674.14285633,420000.0000000273,1327.5
2024-09-24 09:35:00,LONG,160922674.14285642,160862674.14285633,60000.000000081855,1326.9
2024-09-24 09:40:00,LONG,161162674.14285633,160862674.14285633,300000.0,1327.3
2024-09-24 09:45:00,LONG,160922674.14285642,160862674.14285633,60000.000000081855,1326.9
2024-09-24 09:50:00,LONG,160742674.1428563,160862674.14285633,-120000.00000002728,1326.6
2024-09-24 09:55:00,LONG,160442674.1428563,160862674.14285633,-420000.0000000273,1326.1
2024-09-24 10:00:00,LONG,160382674.14285636,160862674.14285633,-479999.9999999727,1326.0
2024-09-24 10:05:00,LONG,160382674.14285636,160862674.14285633,-479999.9999999727,1326.0
2024-09-24 10:10:00,LONG,160022674.14285642,160862674.14285633,-839999.9999999182,1325.4
2024-09-24 10:15:00,LONG,160502674.1428564,160862674.14285633,-359999.9999999454,1326.2
2024-09-24 10:20:00,LONG,160442674.1428563,160862674.14285633,-420000.0000000273,1326.1
2024-09-24 10:25:00,LONG,161162674.14285633,160862674.14285633,300000.0,1327.3
2024-09-24 10:30:00,LONG,160802674.1428564,160862674.14285633,-59999.99999994543,1326.7
2024-09-24 10:35:00,LONG,160682674.14285636,160862674.14285633,-179999.9999999727,1326.5
2024-09-24 10:40:00,LONG,160862674.14285633,160862674.14285633,0.0,1326.8
2024-09-24 10:45:00,LONG,160382674.14285636,160862674.14285633,-479999.9999999727,1326.0
2024-09-24 10:50:00,FLAT,159663424.14285636,159663424.14285636,0.0,1325.2
2024-09-24 10:55:00,FLAT,159663424.14285636,159663424.14285636,0.0,1323.8
2024-09-24 11:00:00,FLAT,159663424.14285636,159663424.14285636,0.0,1322.9
2024-09-24 11:05:00,FLAT,159663424.14285636,159663424.14285636,0.0,1323.3
2024-09-24 11:10:00,FLAT,159663424.14285636,159663424.14285636,0.0,1323.3
2024-09-24 11:15:00,FLAT,159663424.14285636,159663424.14285636,0.0,1323.7
2024-09-24 11:20:00,FLAT,159663424.14285636,159663424.14285636,0.0,1324.1
2024-09-24 11:25:00,FLAT,159663424.14285636,159663424.14285636,0.0,1324.1
2024-09-24 11:30:00,FLAT,159663424.14285636,159663424.14285636,0.0,1324.1
2024-09-24 13:00:00,FLAT,159663424.14285636,159663424.14285636,0.0,1326.2
2024-09-24 13:05:00,FLAT,159663424.14285636,159663424.14285636,0.0,1325.9
2024-09-24 13:10:00,FLAT,159663424.14285636,159663424.14285636,0.0,1326.4
2024-09-24 13:15:00,FLAT,159663424.14285636,159663424.14285636,0.0,1326.5
2024-09-24 13:20:00,FLAT,159663424.14285636,159663424.14285636,0.0,1326.0
2024-09-24 13:25:00,FLAT,159663424.14285636,159663424.14285636,0.0,1325.8
2024-09-24 13:30:00,FLAT,159663424.14285636,159663424.14285636,0.0,1327.2
2024-09-24 13:35:00,LONG,159313854.14285636,159563854.14285636,-250000.0,1327.1
2024-09-24 13:40:00,LONG,160263854.14285642,159563854.14285636,700000.0000000455,1329.0
2024-09-24 13:45:00,FLAT,160164179.14285642,160164179.14285642,0.0,1328.6
2024-09-24 13:50:00,FLAT,160164179.14285642,160164179.14285642,0.0,1328.7
2024-09-24 13:55:00,FLAT,160164179.14285642,160164179.14285642,0.0,1328.9
2024-09-24 14:00:00,FLAT,160164179.14285642,160164179.14285642,0.0,1328.2
2024-09-24 14:05:00,FLAT,160164179.14285642,160164179.14285642,0.0,1328.3
2024-09-24 14:10:00,FLAT,160164179.14285642,160164179.14285642,0.0,1329.5
2024-09-24 14:15:00,FLAT,160164179.14285642,160164179.14285642,0.0,1331.8
2024-09-24 14:20:00,FLAT,160164179.14285642,160164179.14285642,0.0,1334.3
2024-09-24 14:25:00,FLAT,160164179.14285642,160164179.14285642,0.0,1334.4
2024-09-24 14:30:00,FLAT,160164179.14285642,160164179.14285642,0.0,1335.0
2024-09-25 09:00:00,FLAT,160164179.14285642,160164179.14285642,0.0,1337.6
2024-09-25 09:05:00,FLAT,160164179.14285642,160164179.14285642,0.0,1337.8
2024-09-25 09:10:00,FLAT,160164179.14285642,160164179.14285642,0.0,1339.2
2024-09-25 09:15:00,FLAT,160164179.14285642,160164179.14285642,0.0,1339.3
2024-09-25 09:20:00,FLAT,160164179.14285642,160164179.14285642,0.0,1338.6
2024-09-25 09:25:00,FLAT,160164179.14285642,160164179.14285642,0.0,1338.5
2024-09-25 09:30:00,FLAT,160164179.14285642,160164179.14285642,0.0,1339.5
2024-09-25 09:35:00,LONG,159603773.14285648,160083773.14285642,-479999.99999992724,1338.9
2024-09-25 09:40:00,LONG,159803773.14285648,160083773.14285642,-279999.99999992724,1339.4
2024-09-25 09:45:00,LONG,159843773.14285645,160083773.14285642,-239999.99999996362,1339.5
2024-09-25 09:50:00,FLAT,160946082.85714215,160946082.85714215,0.0,1341.8
2024-09-25 09:55:00,FLAT,160946082.85714215,160946082.85714215,0.0,1342.6
