trade_id,side,entry_time,entry_price,exit_time,exit_price,quantity,gross_pnl,commission,pnl,exit_reason,mae,mfe,duration_min
135,short,2024-12-03 11:00:00,1311.6004966818746,2024-12-03 11:00:00,1314.0,10,-2399503.318125426,393840.07450228115,-2793343.3926277068,Stop loss,0.0,0.0,0.0
136,short,2024-12-04 10:30:00,1304.6661276277189,2024-12-04 10:45:00,1307.2,10,-2533872.3722811663,391779.9191441578,-2925652.291425324,Stop loss,0.0,0.0,15.0
137,long,2024-12-05 09:45:00,1307.2979127501687,2024-12-05 09:45:00,1304.8,10,-2497912.75016878,391814.68691252527,-2889727.4370813053,Stop loss,0.0,0.0,0.0
138,long,2024-12-09 14:15:00,1343.9397606605073,2024-12-09 14:15:00,1341.2,10,-2739760.6605072725,402770.964099076,-3142531.6246063486,Stop loss,0.0,0.0,0.0
139,long,2024-12-10 09:45:00,1342.792275965103,2024-12-10 09:45:00,1339.9,10,-2892275.965102954,402403.8413947654,-3294679.806497719,Stop loss,0.0,0.0,0.0
140,long,2024-12-10 10:30:00,1342.7471989097212,2024-12-10 10:30:00,1339.9,10,-2847198.9097211007,402397.0798364581,-3249595.9895575587,Stop loss,0.0,0.0,0.0
141,short,2024-12-10 14:15:00,1337.6662936398925,2024-12-10 14:15:00,1340.5,10,-2833706.3601074987,401724.94404598384,-3235431.3041534824,Stop loss,0.0,0.0,0.0
142,long,2024-12-11 09:45:00,1345.7418950927743,2024-12-11 13:00:00,1342.9,10,-2841895.0927741663,403296.2842639161,-3245191.377038082,Stop loss,1.8418950927741662,1.2581049072257429,195.0
143,long,2024-12-12 09:45:00,1345.1178646870512,2024-12-12 13:30:00,1342.7238213001365,10,-2394043.3869147454,403176.2528980782,-2797219.6398128234,Stop loss,1.1178646870512239,4.282135312948867,225.0
144,short,2024-12-16 14:00:00,1329.9258661639049,2024-12-16 14:00:00,1332.4,10,-2474133.836095234,399348.8799245857,-2873482.7160198195,Stop loss,0.0,0.0,0.0
145,short,2024-12-17 10:00:00,1331.2185111658728,2024-12-17 10:30:00,1333.7,10,-2481488.834127276,399737.7766748809,-2881226.610802157,Stop loss,0.0,0.0,30.0
146,long,2024-12-18 09:45:00,1333.4203007244334,2024-12-18 10:15:00,1331.0,10,-2420300.724433446,399663.04510866496,-2819963.7695421106,Stop loss,1.4203007244334458,0.0,30.0
147,long,2024-12-19 09:30:00,1319.4864491365738,2024-12-19 13:30:00,1316.9,10,-2586449.1365737193,395457.967370486,-2981907.103944205,Stop loss,0.6864491365738559,1.713550863426235,240.0
